condition,trial,beta,g,alpha,delay_ms,phi_final,phi_mean,phi_max,stability
Superdotado,20,0.7959892599674889,1.783927758079765,3.055472088943396e-12,96.31255896895271,2.6934671919808756e-10,1.0537183256271483e-08,3.957334758274544e-08,0.9999999876663396
Superdotado,21,0.8966215133619362,1.6199013173286139,2.858662481890381e-12,92.7097151790636,1.2620366453375521e-09,1.0846142878120061e-08,4.134375390546267e-08,0.9999999887794991
Superdotado,22,0.9,1.7056423829667657,3.1686350232181307e-12,88.68145537535139,9.618412383565231e-09,1.2407519279748314e-08,3.876631758775018e-08,0.9999999908793543
Superdotado,23,0.83851748204041,1.5919440653183181,2.9808157558131073e-12,89.46726492777476,4.832498972385692e-10,1.0742524452585774e-08,3.847898438332784e-08,0.9999999885438985
Superdotado,24,0.880480264690759,1.6988254836969614,2.9322988054807336e-12,85.63025566907214,6.285404777738068e-10,1.0722822144121265e-08,4.2268515553814116e-08,0.9999999878940952
Superdotado,25,0.7892328036690073,1.7879529177234867,3.0637787745223264e-12,99.28761289057277,3.9710777756020847e-10,8.31573846406868e-09,3.640326480223339e-08,0.999999988955539
Superdotado,26,0.8744400837748609,1.749536196073751,3.1081055331941497e-12,92.2696029606899,2.2255326380516133e-09,2.1676965642746436e-08,4.0830943638425496e-08,0.9999999870238281
Superdotado,27,0.858323319381167,1.7018107241870253,3.1476212657666665e-12,87.55086855131199,1.8491017107618136e-10,9.039428798291442e-09,3.8252737904702124e-08,0.9999999880069094
Superdotado,28,0.840827432980591,1.6271180492286617,3.068805888535189e-12,95.25384097712752,2.19207668789206e-09,1.2493700364555165e-08,4.119794890189848e-08,0.9999999896398556
Superdotado,29,0.8280449723255983,1.6250316155693225,3.415336322902128e-12,89.58701840525339,1.346411437183422e-10,9.830779425197456e-09,4.463660309970782e-08,0.9999999862514741
Superdotado,30,0.8337464685580294,1.8381145598448443,3.087007325004724e-12,89.15076826163467,5.945023062023579e-10,1.2721945000449672e-08,4.0611093837239955e-08,0.9999999881241161
Superdotado,31,0.8933038887257859,1.608070733627241,3.079548796067177e-12,96.7651814945273,1.860409490772729e-11,5.906622019636869e-09,3.685089161851234e-08,0.9999999886986836
Superdotado,32,0.9,1.8530954289061696,2.9004679761527312e-12,95.2869079660665,7.382473196464099e-11,9.735592816999046e-09,3.630599846629056e-08,0.9999999879657889
Superdotado,33,0.8797077879125011,1.6968216933483968,3.3363685246553692e-12,93.0396941697137,2.2264112625201175e-10,1.2078590487569122e-08,3.958935525254522e-08,0.9999999861845428
Superdotado,34,0.8923995539327423,1.7562260824164093,2.9482536365466006e-12,89.99462548644051,3.711886895198659e-11,8.755751780471496e-09,4.445229154163608e-08,0.9999999859031445
Superdotado,35,0.8970609963816849,1.7617078824720012,3.0242820545899033e-12,92.34870805594963,8.75406075143412e-11,9.325070475010247e-09,3.49591543112321e-08,0.9999999873600701
Superdotado,36,0.8084184854461491,1.5399550251618557,2.937342315634221e-12,92.03577565931117,1.3488672744995085e-09,1.0689332998260486e-08,3.673335060735651e-08,0.9999999898551853
Superdotado,37,0.835365422600417,1.6352906200545896,3.0871718122499244e-12,89.12415180122422,1.3049927904793452e-09,1.079548960858041e-08,3.774141098347327e-08,0.9999999898174669
Superdotado,38,0.9,1.7479437307931436,3.0091402994380693e-12,89.50271502365929,2.158254997392732e-10,8.508825671867868e-09,4.147979335176328e-08,0.9999999880077376
Superdotado,39,0.8773702332754236,1.6745460052448602,3.402665789503781e-12,89.50026828510525,1.0041312618846474e-09,1.1083704057710606e-08,3.4586482314223704e-08,0.9999999899820656
Superdotado,40,0.7931708801976138,1.7990131203537034,3.0219556158246324e-12,96.99843449633299,8.456490191544391e-10,1.509726348421947e-08,4.346510775179303e-08,0.9999999863014901
Superdotado,41,0.9,1.6629935938432252,3.379203450764219e-12,96.61142882373315,1.6587770222392295e-09,1.2360376555203346e-08,4.13264256794402e-08,0.9999999887042837
Superdotado,42,0.8257998836065027,1.5330462372204756,2.8596548528367204e-12,99.45126829498305,4.956945943262343e-10,1.1480165104798503e-08,4.116524300451232e-08,0.9999999879544584
Superdotado,43,0.883413845182125,1.5361756630488699,3.3437715426997996e-12,96.1767525304508,4.0058008956748733e-10,1.1176584123447572e-08,3.818752731089622e-08,0.9999999880487186
Superdotado,44,0.8996647424146694,1.5344947000290061,2.996593298681477e-12,82.96002460591264,1.2108008863169052e-10,9.541645688356895e-09,3.676280756662954e-08,0.9999999879169678
Superdotado,45,0.8315728197813588,1.564059876182576,3.35553205257681e-12,93.28256911507485,6.691541387697099e-11,8.683822094867948e-09,4.3784339684459044e-08,0.9999999862016993
Superdotado,46,0.8262896778605773,1.5673400238626403,2.9764799737022435e-12,93.03514871422084,4.8499884515619434e-11,1.0474251266758328e-08,4.712381135385253e-08,0.9999999836993538
Superdotado,47,0.782622609430693,1.6651356119977476,2.9725518796835222e-12,90.54417943961587,7.628247907920099e-09,1.728693899441391e-08,4.183596550286794e-08,0.9999999905449631
Superdotado,48,0.7798024571060429,1.7245198263396544,2.8288380646295135e-12,83.91075846799356,1.217816861545889e-10,1.0450125910188282e-08,4.740185389062261e-08,0.9999999852830934
Superdotado,49,0.7850062155797883,1.5591583835540272,2.949460410727208e-12,94.792827623357,7.945645466526473e-10,1.1605866906888211e-08,3.683114502410131e-08,0.9999999891115284
Superdotado,50,0.8919496953004641,1.6083050511572328,2.9647231534786064e-12,96.22267785026511,1.511206254043671e-10,6.6104578432895036e-09,3.9830184930186594e-08,0.9999999884277674
Superdotado,51,0.8926675742643879,1.6994299336159266,2.956344266344582e-12,87.71922816229232,4.836536948322342e-10,1.1637546320966386e-08,3.9672361513381e-08,0.9999999882261225
Superdotado,52,0.7884913662754826,1.5868274612158468,3.0684054041508036e-12,86.88848763414597,5.399933424830762e-10,1.2421008617951697e-08,4.516551476987473e-08,0.99999998616576
Superdotado,53,0.7812869216739576,1.76355979630273,3.224427690697931e-12,93.49677804793008,6.829326054291516e-10,1.0003091178927325e-08,4.121598736639554e-08,0.9999999882017309
Superdotado,54,0.7938901243439739,1.5661788439844673,3.181836315548772e-12,98.97811844470762,5.319217860123763e-11,1.102638009411846e-08,3.831400414492557e-08,0.9999999853779025
Superdotado,55,0.8651012427603127,1.543510269746379,2.9411963676936626e-12,83.71493670339564,1.8630543705192223e-10,9.40064874094383e-09,3.851243279518895e-08,0.9999999873714617
Superdotado,56,0.7796005526074794,1.6495397265647276,3.1899425565031723e-12,88.00099665162327,1.4124267942114466e-09,2.4092616660279553e-08,4.7247058117391916e-08,0.9999999838822999
Superdotado,57,0.8194604905133852,1.8149144951401248,2.9624237835553243e-12,81.94845464568682,9.233327508081386e-11,9.563315043735395e-09,4.132725155404784e-08,0.9999999863547375
Superdotado,58,0.7899874237923067,1.6553110470458752,3.396976744926154e-12,89.99828430074331,7.087906773706996e-10,1.1136083205518348e-08,4.403743027777265e-08,0.9999999870288026
Superdotado,59,0.8442070739851827,1.5762490180184479,3.080847673877555e-12,96.51653309951648,1.1316490631646858e-09,1.2487092563604127e-08,4.089334891605882e-08,0.9999999887092427
Superdotado,60,0.8011092946466659,1.5706445140675485,2.9849791591816967e-12,98.97895561664309,2.1271296681586362e-10,8.472454573615323e-09,4.3770190079727316e-08,0.9999999872073316
Superdotado,61,0.8718341285416155,1.6493042899846861,3.0326578696103324e-12,88.92346009195857,3.3815281047728463e-10,1.0753762003519829e-08,4.5269781160000197e-08,0.999999985003799
Superdotado,62,0.7795050504080558,1.5930103631695471,3.0406341611632593e-12,94.90283221650226,1.0448660510433533e-10,8.414145474192154e-09,3.6234941471223074e-08,0.9999999884686158
Superdotado,63,0.9,1.5278453527731934,3.045410653092963e-12,87.25295368118545,2.6849353420521013e-10,1.0164912082596592e-08,3.6833314441122865e-08,0.9999999881168317
Superdotado,64,0.8413025884528909,1.538381408803179,3.111935226431495e-12,99.28088959848156,6.032436446355484e-10,9.872855806540164e-09,3.8523658986366093e-08,0.999999988639272
Superdotado,65,0.7976953853763125,1.8210810741948869,2.8731775845096632e-12,98.19570530925587,2.0320484240780147e-09,1.4277001882541624e-08,4.253307176264842e-08,0.9999999894820809
Superdotado,66,0.8249158594855837,1.6168665308269194,3.1162630230874684e-12,83.72896626516884,2.92382175779322e-10,9.101012279676775e-09,3.64904336411388e-08,0.999999988488225
Superdotado,67,0.8068634438907434,1.6019527940725742,2.8350341230833077e-12,96.9858354858441,2.0243921627436582e-10,8.097289190520041e-09,3.7851677356155404e-08,0.9999999888611505
Superdotado,68,0.802433334402938,1.560074744635347,3.282860570288459e-12,92.94382118962399,6.83978415320493e-10,8.919652364946952e-09,3.470037546417573e-08,0.9999999904749425
Superdotado,69,0.9,1.636941329277717,3.362181881222357e-12,92.14963858110966,1.390585330160966e-10,8.149056358478277e-09,3.7213533905226974e-08,0.9999999885123511
Superdotado,70,0.8968893177753976,1.798412672253316,3.1621977637323003e-12,97.41904779917934,5.990626995111114e-11,6.436089705902708e-09,4.0766562747923227e-08,0.9999999879148752
Superdotado,71,0.9,1.582882207163018,3.1549175609510823e-12,81.94409598634489,5.222789037576907e-11,7.637597703891613e-09,3.895783478216746e-08,0.9999999878814755
Superdotado,72,0.8393410983596479,1.5891559376790125,2.953258122721277e-12,84.92953493942993,2.037647317569424e-10,1.000250174496955e-08,4.589793937010896e-08,0.9999999863250923
Superdotado,73,0.8552849885849925,1.786042354835238,3.298673447479308e-12,86.16851695025055,3.2523482124245567e-10,9.935148470263708e-09,3.967616893425154e-08,0.999999988104484
Superdotado,74,0.9,1.7823733324318103,3.267103485061823e-12,81.8576604987574,1.220959914524654e-09,1.3283692812425449e-08,4.228086541857252e-08,0.9999999882639136
Superdotado,75,0.9,1.6860136917787056,2.8682110668635407e-12,82.99054648566853,6.699970958436536e-11,6.372542495875205e-09,3.595222024469955e-08,0.9999999893572707
Superdotado,76,0.9,1.668171835669339,3.1650114044064772e-12,90.14594707736457,3.016173914222239e-11,6.685973381608e-09,3.71800680156579e-08,0.9999999885807188
Superdotado,77,0.8067343863713284,1.8229926118563435,3.335949807405365e-12,92.03480492387078,9.428606236657242e-10,1.2021680126676915e-08,4.183564537608006e-08,0.9999999882305176
Superdotado,78,0.9,1.5939049549367907,3.090845324639258e-12,89.48740338428019,2.2342200555318805e-10,9.144440657104214e-09,3.8306296887441475e-08,0.9999999885251708
Superdotado,79,0.7925927464858437,1.8238124767429529,2.838319054340528e-12,89.0374366489808,1.9224138400715286e-10,8.080390610356046e-09,3.5411272865374254e-08,0.9999999892040387
Superdotado,80,0.8666059572813003,1.6155577117581559,3.3122545113962433e-12,91.23161151908464,1.6413060273240841e-10,8.438714669134249e-09,4.0360871064934256e-08,0.9999999879263047
Superdotado,81,0.877560807318744,1.6431532314202268,2.949476206364734e-12,97.00956859134637,4.894489314164057e-09,1.4016516237677705e-08,3.8291430249004314e-08,0.9999999906666966
Superdotado,82,0.8531105209951997,1.5658577521786878,2.832329048230715e-12,94.13691371283225,5.2169403074311176e-11,8.6875499263255e-09,3.8973989196540776e-08,0.9999999868982168
Superdotado,83,0.8492648453294651,1.8532378884653251,3.360005147330864e-12,83.33461544218521,6.299987334816831e-10,1.3131452205497176e-08,3.641650800654948e-08,0.9999999877658362
Superdotado,84,0.8966212571283508,1.7347990331818226,3.1457293578458794e-12,98.31051373068891,2.299358613522827e-10,8.436789872083785e-09,3.637588050621089e-08,0.9999999891181971
Superdotado,85,0.882285317147013,1.5649557430925767,2.9407261616495496e-12,84.44337994003342,7.305730435802991e-10,1.5555515490235e-08,3.5771826464155475e-08,0.9999999878157263
Superdotado,86,0.9,1.6522298632448225,3.105764563462379e-12,86.1729465467084,1.3781176813747155e-10,9.321007727828396e-09,3.3961543994708814e-08,0.9999999885745775
Superdotado,87,0.8264547367637515,1.7836422926821427,3.0864008960335215e-12,85.21308887971554,4.240003698639789e-10,1.0581504962909975e-08,3.791814659138891e-08,0.9999999885094039
Superdotado,88,0.9,1.6235090850650211,3.2122003921267837e-12,81.93362790177906,2.646464543534202e-09,1.2027500516067505e-08,4.057522945653777e-08,0.9999999889526535
Superdotado,89,0.9,1.6832029140281466,3.321149477986368e-12,91.4343405303843,1.9811344380989267e-10,7.799587221443854e-09,3.214292184021975e-08,0.9999999900540998
Superdotado,90,0.8323787478497731,1.7910110701892281,3.3192308405392028e-12,82.39213809980927,6.867521509778353e-10,1.078206245539245e-08,3.816319051004975e-08,0.9999999889113335
Superdotado,91,0.9,1.642140173435544,3.223725818834614e-12,93.52125553847455,4.139626125185213e-10,9.703500136612986e-09,3.997622098762348e-08,0.999999988764196
Superdotado,92,0.9,1.6109785489587862,2.860518234369657e-12,86.78974096754303,3.619639951990455e-11,6.664783367642403e-09,4.371748196358865e-08,0.9999999870931742
Superdotado,93,0.7920065932638348,1.8011112182063267,3.3491402196532674e-12,83.57566495592195,9.00465166787396e-10,1.1240297290999471e-08,4.184235742252147e-08,0.999999988357685
Superdotado,94,0.8422185967732568,1.5610148855837054,2.871267537270231e-12,94.15107891446057,2.0356973490584698e-10,9.807705038454323e-09,4.735637023615384e-08,0.9999999860875883
Superdotado,95,0.8384197403911067,1.6327125887277532,2.8292007936533866e-12,94.68678587195866,6.956155025591766e-10,1.4325675597100571e-08,3.5799120701316037e-08,0.9999999865585674
Superdotado,96,0.8302318344449574,1.7954911411736414,3.039561164335376e-12,93.7602000157473,5.039904151757449e-10,9.530133409940863e-09,3.821403853274531e-08,0.9999999887406442
Superdotado,97,0.9,1.6982322670968248,3.2668446875716458e-12,85.19796648583454,1.4090816975501691e-10,1.2301365211071812e-08,4.1555686961444014e-08,0.9999999862684374
Superdotado,98,0.8240668620917619,1.5365250319141999,3.402806160886565e-12,82.14615892905587,2.524938021343519e-11,5.459628888572634e-09,3.697283939503251e-08,0.9999999889417382
Superdotado,99,0.9,1.8170516493584654,3.0562026867702213e-12,82.7961310814215,1.4445912543507104e-10,9.283333344706326e-09,3.9518917499776254e-08,0.9999999878982616
